query_id,template_id,sql_text
Q141_V007,Q_1545,"WITH last_order AS ( SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey ), active AS ( SELECT o_custkey, last_order_date, DATE '1998-12-31' - last_order_date AS days_inactive FROM last_order ) SELECT c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive, SUM(o.o_totalprice) AS lifetime_revenue FROM active a JOIN customer c ON a.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN orders o ON c.c_custkey = o.o_custkey WHERE a.days_inactive > 10 GROUP BY c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive ORDER BY lifetime_revenue DESC LIMIT 1000;"
Q141_V008,Q_1546,"WITH last_order AS ( SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey ), active AS ( SELECT o_custkey, last_order_date, DATE '1998-12-31' - last_order_date AS days_inactive FROM last_order ) SELECT c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive, SUM(o.o_totalprice) AS lifetime_revenue FROM active a JOIN customer c ON a.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN orders o ON c.c_custkey = o.o_custkey WHERE a.days_inactive > 10 GROUP BY c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive ORDER BY c_custkey DESC LIMIT 1000;"
Q141_V009,Q_1547,"WITH last_order AS ( SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey ), active AS ( SELECT o_custkey, last_order_date, DATE '1998-12-31' - last_order_date AS days_inactive FROM last_order ) SELECT c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive, SUM(o.o_totalprice) AS lifetime_revenue FROM active a JOIN customer c ON a.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN orders o ON c.c_custkey = o.o_custkey WHERE a.days_inactive > 10 GROUP BY c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive ORDER BY c_custkey ASC LIMIT 1000;"
Q141_V010,Q_1548,"WITH last_order AS ( SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey ), active AS ( SELECT o_custkey, last_order_date, DATE '1998-12-31' - last_order_date AS days_inactive FROM last_order ) SELECT c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive, SUM(o.o_totalprice) AS lifetime_revenue FROM active a JOIN customer c ON a.o_custkey = c.c_custkey JOIN nation n ON c.c_nationkey = n.n_nationkey JOIN orders o ON c.c_custkey = o.o_custkey WHERE a.days_inactive > 10 GROUP BY c.c_custkey, c.c_name, c.c_mktsegment, n.n_name, a.last_order_date, a.days_inactive ORDER BY c_custkey ASC LIMIT 10000;"
Q142_V001,Q_1549,"WITH monthly_demand AS ( SELECT p_type, EXTRACT(MONTH FROM l_shipdate) AS mo, SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey = l_partkey GROUP BY p_type, mo ), avg_demand AS ( SELECT p_type, AVG(monthly_qty) AS avg_monthly FROM monthly_demand GROUP BY p_type ) SELECT md.p_type, md.mo, md.monthly_qty, ROUND(md.monthly_qty / NULLIF(ad.avg_monthly, 0), 4) AS seasonal_index FROM monthly_demand md JOIN avg_demand ad ON md.p_type = ad.p_type ORDER BY md.p_type, md.mo;"
Q142_V002,Q_1550,"WITH monthly_demand AS (SELECT p_brand,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_brand,mo),avg_demand AS (SELECT p_brand,AVG(monthly_qty) AS avg_monthly FROM monthly_demand GROUP BY p_brand) SELECT md.p_brand,md.mo,md.monthly_qty,ROUND(md.monthly_qty/NULLIF(ad.avg_monthly,0),4) AS seasonal_index FROM monthly_demand md JOIN avg_demand ad ON md.p_brand=ad.p_brand ORDER BY md.p_brand,md.mo;"
Q142_V003,Q_1551,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_extendedprice) AS monthly_sales FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,mo,monthly_sales,LAG(monthly_sales) OVER(PARTITION BY p_type ORDER BY mo) AS prev_month_sales FROM monthly_demand ORDER BY p_type,mo;"
Q142_V004,Q_1552,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,AVG(monthly_qty) AS avg_qty,MAX(monthly_qty) AS max_qty,MIN(monthly_qty) AS min_qty FROM monthly_demand GROUP BY p_type ORDER BY avg_qty DESC;"
Q142_V005,Q_1553,"WITH monthly_demand AS (SELECT p_container,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_container,mo),avg_demand AS (SELECT p_container,AVG(monthly_qty) AS avg_monthly FROM monthly_demand GROUP BY p_container) SELECT md.p_container,md.mo,md.monthly_qty,ROUND(md.monthly_qty- ad.avg_monthly,2) AS demand_variance FROM monthly_demand md JOIN avg_demand ad ON md.p_container=ad.p_container ORDER BY md.p_container,md.mo;"
Q142_V006,Q_1554,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,mo,monthly_qty,SUM(monthly_qty) OVER(PARTITION BY p_type ORDER BY mo) AS cumulative_qty FROM monthly_demand ORDER BY p_type,mo;"
Q142_V007,Q_1555,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,mo,monthly_qty,DENSE_RANK() OVER(PARTITION BY mo ORDER BY monthly_qty DESC) AS monthly_rank FROM monthly_demand ORDER BY mo,monthly_rank;"
Q142_V008,Q_1556,"WITH monthly_demand AS (SELECT p_size,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_size,mo),avg_demand AS (SELECT p_size,AVG(monthly_qty) AS avg_monthly FROM monthly_demand GROUP BY p_size) SELECT md.p_size,md.mo,md.monthly_qty,ROUND(md.monthly_qty/NULLIF(ad.avg_monthly,0),4) AS seasonal_index FROM monthly_demand md JOIN avg_demand ad ON md.p_size=ad.p_size ORDER BY md.p_size,md.mo;"
Q142_V009,Q_1557,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,mo,monthly_qty,AVG(monthly_qty) OVER(PARTITION BY p_type) AS overall_avg_qty FROM monthly_demand ORDER BY p_type,mo;"
Q142_V010,Q_1558,"WITH monthly_demand AS (SELECT p_type,EXTRACT(MONTH FROM l_shipdate) AS mo,SUM(l_quantity) AS monthly_qty FROM part JOIN lineitem ON p_partkey=l_partkey GROUP BY p_type,mo) SELECT p_type,mo,monthly_qty,NTILE(4) OVER(PARTITION BY p_type ORDER BY monthly_qty DESC) AS demand_quartile FROM monthly_demand ORDER BY p_type,mo;"
Q143_V001,Q_1559,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem LEFT JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V002,Q_1560,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem RIGHT JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V003,Q_1561,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey != s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V004,Q_1562,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey LEFT JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V005,Q_1563,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey != sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V006,Q_1564,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey != sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V007,Q_1565,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey LEFT JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V008,Q_1566,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey RIGHT JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 5 ORDER BY supplier_region, rank_in_region;"
Q143_V009,Q_1567,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 10 ORDER BY supplier_region, rank_in_region;"
Q143_V010,Q_1568,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 50 ORDER BY supplier_region, rank_in_region;"
Q143_V011,Q_1569,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 100 ORDER BY supplier_region, rank_in_region;"
Q143_V012,Q_1570,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 1000 ORDER BY supplier_region, rank_in_region;"
Q143_V013,Q_1571,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 10000 ORDER BY supplier_region, rank_in_region;"
Q143_V014,Q_1572,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 100000 ORDER BY supplier_region, rank_in_region;"
Q143_V015,Q_1573,"WITH cross_region AS (SELECT s_suppkey, c_custkey, sr.r_name AS supplier_region, cr.r_name AS customer_region, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN supplier ON l_suppkey = s_suppkey JOIN nation sn ON s_nationkey = sn.n_nationkey JOIN region sr ON sn.n_regionkey = sr.r_regionkey JOIN orders ON l_orderkey = o_orderkey JOIN customer ON o_custkey = c_custkey JOIN nation cn ON c_nationkey = cn.n_nationkey JOIN region cr ON cn.n_regionkey = cr.r_regionkey WHERE sr.r_name != cr.r_name GROUP BY s_suppkey, c_custkey, sr.r_name, cr.r_name ), ranked AS ( SELECT *, RANK() OVER (PARTITION BY supplier_region ORDER BY revenue DESC) AS rank_in_region FROM cross_region ) SELECT * FROM ranked WHERE rank_in_region <= 100000 ORDER BY supplier_region, rank_in_region DESC;"
Q144_V001,Q_1574,"WITH supplier_annual AS ( SELECT s_suppkey, s_nationkey, EXTRACT(YEAR FROM l_shipdate) AS yr, SUM(l_extendedprice * (1 - l_discount)) AS annual_rev FROM supplier JOIN lineitem ON s_suppkey = l_suppkey GROUP BY s_suppkey, s_nationkey, yr ), year_range AS ( SELECT s_suppkey, s_nationkey, MIN(yr) AS first_yr, MAX(yr) AS last_yr FROM supplier_annual GROUP BY s_suppkey, s_nationkey ), first_last AS ( SELECT yr.s_suppkey, yr.s_nationkey, yr.first_yr, yr.last_yr, sa1.annual_rev AS first_rev, sa2.annual_rev AS last_rev FROM year_range yr JOIN supplier_annual sa1 ON yr.s_suppkey = sa1.s_suppkey AND yr.first_yr = sa1.yr JOIN supplier_annual sa2 ON yr.s_suppkey = sa2.s_suppkey AND yr.last_yr = sa2.yr ) SELECT s_suppkey, n_name, first_yr, last_yr, ROUND(first_rev::NUMERIC, 2) AS first_year_revenue, ROUND(last_rev::NUMERIC, 2) AS last_year_revenue, ROUND( (POWER(last_rev::NUMERIC / NULLIF(first_rev::NUMERIC, 0), 1.0 / NULLIF(last_yr - first_yr, 0)) - 1) * 100, 4 ) AS cagr_pct FROM first_last JOIN nation ON s_nationkey = n_nationkey ORDER BY cagr_pct DESC LIMIT 100;"
Q144_V002,Q_1575,"WITH supplier_annual AS ( SELECT s_suppkey, s_nationkey, EXTRACT(YEAR FROM l_shipdate) AS yr, SUM(l_extendedprice * (1 - l_discount)) AS annual_rev FROM supplier JOIN lineitem ON s_suppkey = l_suppkey GROUP BY s_suppkey, s_nationkey, yr ), year_range AS ( SELECT s_suppkey, s_nationkey, MIN(yr) AS first_yr, MAX(yr) AS last_yr FROM supplier_annual GROUP BY s_suppkey, s_nationkey ), first_last AS ( SELECT yr.s_suppkey, yr.s_nationkey, yr.first_yr, yr.last_yr, sa1.annual_rev AS first_rev, sa2.annual_rev AS last_rev FROM year_range yr JOIN supplier_annual sa1 ON yr.s_suppkey = sa1.s_suppkey AND yr.first_yr = sa1.yr JOIN supplier_annual sa2 ON yr.s_suppkey = sa2.s_suppkey AND yr.last_yr = sa2.yr ) SELECT s_suppkey, n_name, first_yr, last_yr, ROUND(first_rev::NUMERIC, 2) AS first_year_revenue, ROUND(last_rev::NUMERIC, 2) AS last_year_revenue, ROUND( (POWER(last_rev::NUMERIC / NULLIF(first_rev::NUMERIC, 0), 1.0 / NULLIF(last_yr - first_yr, 0)) - 1) * 100, 4 ) AS cagr_pct FROM first_last JOIN nation ON s_nationkey = n_nationkey ORDER BY cagr_pct DESC LIMIT 1000;"
